bond,Atom1,Atom2,confident_prediction,Rcov_sum,delta,R0_estimated,R0_empirical,B
Nd_Nb,Nd,Nb,0,3.649999999999999,0.4686858824686889,3.18131411753131,,
Na_Pm,Na,Pm,0,3.65,0.4119967864082202,3.23800321359178,,
Cs_Al,Cs,Al,0,3.65,0.4731701552561213,3.176829844743879,,
Fr_S,Fr,S,1,3.65,0.5746182411168994,3.075381758883101,,
K_W,K,W,0,3.65,0.4169435999667332,3.233056400033267,,
Ca_Er,Ca,Er,0,3.65,0.3882315578147921,3.261768442185208,,
Sr_Sc,Sr,Sc,0,3.65,0.4077797787778749,3.242220221222125,,
Ba_Mn,Ba,Mn,0,3.65,0.4022965480775761,3.247703451922424,,
Ac_Mn,Ac,Mn,0,3.65,0.4391859254062844,3.210814074593715,,
Rb_Ag,Rb,Ag,0,3.65,0.4721680961155492,3.177831903884451,,
Rb_Tl,Rb,Tl,0,3.65,0.501786961993011,3.148213038006989,,
Sr_Ta,Sr,Ta,0,3.65,0.4205449342184905,3.229455065781509,,
Y_Zr,Y,Zr,0,3.65,0.4540308087321033,3.195969191267896,,
Y_Hf,Y,Hf,0,3.65,0.4493371562727322,3.200662843727268,,
Tm_Zr,Tm,Zr,0,3.65,0.4981780108027817,3.151821989197218,,
Np_Zr,Np,Zr,0,3.65,0.4297597490602382,3.220240250939762,,
Ra_Cd,Ra,Cd,0,3.65,0.4494260504125486,3.200573949587451,,
Ba_At,Ba,At,1,3.65,0.4864348605729207,3.163565139427079,,
Ba_Rn,Ba,Rn,0,3.65,0.4713622110157236,3.178637788984276,,
Pr_W,Pr,W,0,3.65,0.4705856437096914,3.179414356290309,,
Gd_Cm,Gd,Cm,0,3.65,0.5002507917016406,3.149749208298359,,
Tm_Hf,Tm,Hf,0,3.65,0.4974431390626233,3.152556860937377,,
Np_Hf,Np,Hf,0,3.65,0.425066096600867,3.224933903399133,,
Ra_Os,Ra,Os,0,3.65,0.4396674419520233,3.210332558047976,,
Ac_At,Ac,At,1,3.65,0.5234413634128775,3.126558636587122,,
Ac_Rn,Ac,Rn,0,3.65,0.5278656023653707,3.122134397634629,,
U_Cm,U,Cm,0,3.65,0.4613953986502137,3.188604601349786,,
Na_Pa,Na,Pa,0,3.66,0.4171930351587992,3.242806964841201,,
Fr_Ar,Fr,Ar,0,3.66,0.625269269103577,3.034730730896423,,
Ca_Y,Ca,Y,0,3.66,0.3955611338313217,3.264438866168678,,
Ca_Tm,Ca,Tm,0,3.66,0.3882315578147921,3.271768442185208,,
Ca_Np,Ca,Np,0,3.66,0.393462607458786,3.266537392541214,,
Gd_Sc,Gd,Sc,0,3.66,0.4741257970387542,3.185874202961246,,
U_Sc,U,Sc,0,3.66,0.4372285089494782,3.222771491050522,,
Th_Ti,Th,Ti,0,3.66,0.452315876612849,3.207684123387151,,
Cs_Zn,Cs,Zn,0,3.66,0.5392957602703764,3.120704239729624,,
Cs_Ga,Cs,Ga,0,3.66,0.539537274106654,3.120462725893346,,
Rb_Ru,Rb,Ru,0,3.66,0.4478660418317933,3.212133958168207,,
Rb_Pb,Rb,Pb,0,3.66,0.5080973767565641,3.151902623243436,,
Ra_Ag,Ra,Ag,0,3.66,0.4312204095304679,3.228779590469532,,
Ba_Re,Ba,Re,0,3.66,0.4160103814388441,3.243989618561156,,
Ce_W,Ce,W,0,3.66,0.4655030554778599,3.194496944522141,,
Sm_Bk,Sm,Bk,0,3.66,0.4583376240978059,3.201662375902194,,
Sm_Cf,Sm,Cf,0,3.66,0.4612756467018166,3.198724353298183,,
Eu_Bk,Eu,Bk,0,3.66,0.4640060564468156,3.195993943553185,,
Eu_Cf,Eu,Cf,0,3.66,0.4669440790508265,3.193055920949174,,
Gd_Ta,Gd,Ta,0,3.66,0.4829403737325444,3.177059626267456,,
U_Ta,U,Ta,0,3.66,0.4492680178443613,3.210731982155639,,
Ac_Re,Ac,Re,0,3.66,0.4564222448329743,3.203577755167026,,
Ra_Tl,Ra,Tl,0,3.66,0.4632100447875798,3.19678995521242,,
Na_Nd,Na,Nd,0,3.67,0.4119967864082202,3.25800321359178,,
Fr_P,Fr,P,1,3.67,0.5144227131117609,3.155577286888239,,
K_Nb,K,Nb,0,3.67,0.4153435137902807,3.254656486209719,,
La_Ti,La,Ti,0,3.67,0.4608417258078769,3.209158274192123,,
Rb_Tc,Rb,Tc,0,3.67,0.4776869664671873,3.192313033532812,,
Dy_Zr,Dy,Zr,0,3.67,0.4895822212890122,3.180417778710988,,
Ho_Zr,Ho,Zr,0,3.67,0.4913877853342187,3.178612214665781,,
Pr_Nb,Pr,Nb,0,3.67,0.4708032708968321,3.199196729103168,,
Ra_Ru,Ra,Ru,0,3.67,0.4298000770941418,3.240199922905858,,
Pm_Bk,Pm,Bk,0,3.67,0.4576568679986923,3.212343132001308,,
Pm_Cf,Pm,Cf,0,3.67,0.4605948906027031,3.209405109397297,,
Sm_Cm,Sm,Cm,0,3.67,0.4924139154986859,3.177586084501314,,
Eu_Cm,Eu,Cm,0,3.67,0.4980823478476957,3.171917652152304,,
Dy_Hf,Dy,Hf,0,3.67,0.4874783178209753,3.182521682179025,,
Ho_Hf,Ho,Hf,0,3.67,0.4892838818661818,3.180716118133818,,
Yb_Am,Yb,Am,0,3.67,0.4852653195606269,3.184734680439373,,
Am_Lu,Am,Lu,0,3.67,0.3540610117084279,3.315938988291572,,
Ra_Pb,Ra,Pb,0,3.67,0.4699967947546791,3.200003205245321,,
Pu_Am,Pu,Am,0,3.67,0.4056323267927243,3.264367673207276,,
Ca_Dy,Ca,Dy,0,3.68,0.3882315578147921,3.291768442185208,,
Ca_Ho,Ca,Ho,0,3.68,0.3882315578147921,3.291768442185208,,
Sm_Sc,Sm,Sc,0,3.68,0.462290110647424,3.217709889352576,,
Eu_Sc,Eu,Sc,0,3.68,0.4695405700241547,3.210459429975845,,
Ba_V,Ba,V,0,3.68,0.3994371816228659,3.280562818377134,,
Ac_V,Ac,V,0,3.68,0.4404419604758846,3.239558039524115,,
Cs_Ni,Cs,Ni,0,3.68,0.5067302543087306,3.173269745691269,,
Rb_Bi,Rb,Bi,0,3.68,0.529765611645345,3.150234388354655,,
Ce_Nb,Ce,Nb,0,3.68,0.4657206826650006,3.214279317334999,,
Ra_Tc,Ra,Tc,0,3.68,0.4531877792283817,3.226812220771618,,
Pm_Cm,Pm,Cm,0,3.68,0.4915793061704279,3.188420693829572,,
Sm_Ta,Sm,Ta,0,3.68,0.4748878479916827,3.205112152008317,,
Eu_Ta,Eu,Ta,0,3.68,0.4821383073684135,3.197861692631586,,
Th_W,Th,W,0,3.68,0.456556465328007,3.223443534671993,,
Bk_Pa,Bk,Pa,0,3.68,0.300871608674456,3.379128391325544,,
Cf_Pa,Cf,Pa,0,3.68,0.3021157001610452,3.377884299838954,,
K_Na,K,Na,0,3.69,0.3915771113641854,3.298422888635814,,
Na_Pr,Na,Pr,0,3.69,0.411209626043096,3.278790373956904,,
Pm_Sc,Pm,Sc,0,3.69,0.4616093545483104,3.22839064545169,,
Tb_Zr,Tb,Zr,0,3.69,0.4843019996101124,3.205698000389888,,
Ba_Mo,Ba,Mo,0,3.69,0.4121637144639127,3.277836285536087,,
Ac_Mo,Ac,Mo,0,3.69,0.4525755778580429,3.237424422141957,,
La_W,La,W,0,3.69,0.4658456163668434,3.224154383633157,,
Nd_Bk,Nd,Bk,0,3.69,0.4593271534141437,3.230672846585856,,
Nd_Cf,Nd,Cf,0,3.69,0.4622651760181545,3.227734823981845,,
Pm_Ta,Pm,Ta,0,3.69,0.4742070918925692,3.215792908107431,,
Tb_Hf,Tb,Hf,0,3.69,0.4796083471507413,3.210391652849259,,
Am_Er,Am,Er,0,3.69,0.3401109054321971,3.349889094567803,,
Ra_Bi,Ra,Bi,0,3.69,0.4621350996561608,3.227864900343839,,
Pa_Cm,Pa,Cm,0,3.69,0.4746432191998945,3.215356780800105,,
Na_Ce,Na,Ce,0,3.7,0.4171930351587992,3.282806964841201,,
Ca_Tb,Ca,Tb,0,3.7,0.3903300841873278,3.309669915812672,,
Pa_Sc,Pa,Sc,0,3.7,0.4458609774067041,3.254139022593296,,
Rb_Mn,Rb,Mn,0,3.7,0.4585145882047633,3.241485411795237,,
Rb_At,Rb,At,1,3.7,0.6061202869710447,3.093879713028955,,
Rb_Rn,Rb,Rn,0,3.7,0.5948440432287045,3.105155956771296,,
Sr_Zr,Sr,Zr,0,3.7,0.4252385866778616,3.274761413322139,,
Sr_Hf,Sr,Hf,0,3.7,0.4205449342184905,3.27945506578151,,
Am_Y,Am,Y,0,3.7,0.3478021612549644,3.352197838745036,,
Th_Nb,Th,Nb,0,3.7,0.4567740925151478,3.243225907484852,,
Nd_Cm,Nd,Cm,0,3.7,0.4932495915858793,3.20675040841412,,
Am_Tm,Am,Tm,0,3.7,0.3401109054321971,3.359889094567803,,
Pa_Ta,Pa,Ta,0,3.7,0.4578657992920743,3.242134200707926,,
Np_Am,Np,Am,0,3.7,0.4121182658491502,3.28788173415085,,
Fr_Si,Fr,Si,1,3.71,0.4885444268996774,3.221455573100322,,
K_Bk,K,Bk,0,3.71,0.4067957965269927,3.303204203473007,,
K_Cf,K,Cf,0,3.71,0.4082898747400731,3.301710125259927,,
Sr_Ca,Sr,Ca,0,3.71,0.402548729133881,3.307451270866119,,
Nd_Sc,Nd,Sc,0,3.71,0.4632796399637619,3.246720360036238,,
Ra_Mn,Ra,Mn,0,3.71,0.4217164721183908,3.288283527881609,,
Rb_Re,Rb,Re,0,3.71,0.4537776105241061,3.256222389475894,,
Gd_Zr,Gd,Zr,0,3.71,0.486241702478491,3.223758297521509,,
U_Zr,U,Zr,0,3.71,0.453796716705939,3.256203283294061,,
La_Nb,La,Nb,0,3.71,0.4660632435539842,3.243936756446016,,
Pr_Bk,Pr,Bk,0,3.71,0.4614445418422869,3.248555458157713,,
Pr_Cf,Pr,Cf,0,3.71,0.4643825644462978,3.245617435553702,,
Nd_Ta,Nd,Ta,0,3.71,0.4758773773080206,3.234122622691979,,
Gd_Hf,Gd,Hf,0,3.71,0.4829403737325444,3.227059626267455,,
U_Hf,U,Hf,0,3.71,0.4492680178443613,3.260731982155638,,
Ra_At,Ra,At,1,3.71,0.5135369249987786,3.196463075001221,,
Ra_Rn,Ra,Rn,0,3.71,0.5095849698990959,3.200415030100904,,
Cs_Li,Cs,Li,0,3.72,0.4567722847366588,3.263227715263341,,
Na_Th,Na,Th,0,3.72,0.4171930351587992,3.302806964841201,,
K_Cm,K,Cm,0,3.72,0.4424895357394765,3.277510464260523,,
Ca_Gd,Ca,Gd,0,3.72,0.3900721680754449,3.329927831924555,,
Ca_U,Ca,U,0,3.72,0.3955611338313217,3.324438866168678,,
Bk_Ce,Bk,Ce,0,3.72,0.300871608674456,3.419128391325544,,
Cf_Ce,Cf,Ce,0,3.72,0.3021157001610452,3.417884299838954,,
Pr_Cm,Pr,Cm,0,3.72,0.4953669800140226,3.224633019985977,,
Dy_Am,Dy,Am,0,3.72,0.4749222108623349,3.245077789137665,,
Ho_Am,Ho,Am,0,3.72,0.4767277749075414,3.243272225092459,,
Ra_Re,Ra,Re,0,3.72,0.4357116457864546,3.284288354213545,,
Na_La,Na,La,0,3.73,0.4171930351587992,3.3128069648412,,
K_Sc,K,Sc,0,3.73,0.4132396998542774,3.316760300145722,,
K_Ta,K,Ta,0,3.73,0.4253418785180592,3.30465812148194,,
Pr_Sc,Pr,Sc,0,3.73,0.4653029199046299,3.264697080095369,,
Rb_V,Rb,V,0,3.73,0.4371657881085591,3.292834211891441,,
Sm_Zr,Sm,Zr,0,3.73,0.4795815004510539,3.250418499548946,,
Eu_Zr,Eu,Zr,0,3.73,0.4859403936231085,3.244059606376891,,
Cm_Ce,Cm,Ce,0,3.73,0.2169972481956668,3.513002751804333,,
Pr_Ta,Pr,Ta,0,3.73,0.4779947657361638,3.252005234263835,,
Sm_Hf,Sm,Hf,0,3.73,0.4748878479916827,3.255112152008317,,
Eu_Hf,Eu,Hf,0,3.73,0.4821383073684135,3.247861692631587,,
Sm_Ca,Sm,Ca,0,3.74,0.4567514019221796,3.283248598077821,,
Ca_Eu,Ca,Eu,0,3.74,0.3903300841873278,3.349669915812672,,
Ce_Sc,Ce,Sc,0,3.74,0.4604644779093805,3.27953552209062,,
Ra_V,Ra,V,0,3.74,0.41945252818327,3.32054747181673,,
Rb_Mo,Rb,Mo,0,3.74,0.4499309435491746,3.290069056450826,,
Pm_Zr,Pm,Zr,0,3.74,0.4789007443519403,3.26109925564806,,
Ce_Ta,Ce,Ta,0,3.74,0.4729121775043323,3.267087822495668,,
Pm_Hf,Pm,Hf,0,3.74,0.4742070918925692,3.265792908107431,,
Tb_Am,Tb,Am,0,3.74,0.4666605163990244,3.273339483600976,,
Yb_Yb,Yb,Yb,0,3.74,0.5166065224926453,3.223393477507355,,
Yb_Lu,Yb,Lu,0,3.74,0.5062328240702536,3.233767175929747,,
Pu_Yb,Pu,Yb,0,3.74,0.4340473658978563,3.305952634102144,,
Lu_Lu,Lu,Lu,0,3.74,0.4984165166495793,3.241583483350421,,
Pu_Lu,Pu,Lu,0,3.74,0.4269460916465614,3.313053908353439,,
Bk_Th,Bk,Th,0,3.74,0.300871608674456,3.439128391325544,,
Cf_Th,Cf,Th,0,3.74,0.3021157001610452,3.437884299838955,,
Pu_Pu,Pu,Pu,0,3.74,0.4129959853703308,3.32700401462967,,
Pm_Ca,Pm,Ca,0,3.75,0.456070645823066,3.293929354176934,,
Ba_Ti,Ba,Ti,0,3.75,0.4071710049801528,3.342828995019847,,
Ac_Ti,Ac,Ti,0,3.75,0.4478510825023571,3.302148917497643,,
Sr_Am,Sr,Am,0,3.75,0.4075800612172098,3.34241993878279,,
Pa_Zr,Pa,Zr,0,3.75,0.4625594517514455,3.287440548248555,,
Ra_Mo,Ra,Mo,0,3.75,0.4318649788115232,3.318135021188477,,
La_Bk,La,Bk,0,3.75,0.4567045144994389,3.293295485500561,,
La_Cf,La,Cf,0,3.75,0.4596425371034498,3.29035746289655,,
Pa_Hf,Pa,Hf,0,3.75,0.4578657992920743,3.292134200707926,,
Th_Cm,Th,Cm,0,3.75,0.4807430072622997,3.2692569927377,,
Ca_Pa,Ca,Pa,0,3.76,0.3955611338313217,3.364438866168678,,
Th_Sc,Th,Sc,0,3.76,0.452315876612849,3.307684123387151,,
Cs_Cu,Cs,Cu,0,3.76,0.5244759497901488,3.235524050209851,,
Fr_Kr,Fr,Kr,0,3.76,0.6215476697376787,3.138452330262321,,
Nd_Zr,Nd,Zr,0,3.76,0.4805710297673918,3.279428970232608,,
Cs_Hg,Cs,Hg,0,3.76,0.5737179496317106,3.186282050368289,,
La_Cm,La,Cm,0,3.76,0.4906269526711746,3.269373047328825,,
Nd_Hf,Nd,Hf,0,3.76,0.4758773773080206,3.284122622691979,,
Am_Gd,Am,Gd,0,3.76,0.3279216724755042,3.432078327524496,,
Yb_Er,Yb,Er,0,3.76,0.4922827177940229,3.267717282205977,,
Er_Lu,Er,Lu,0,3.76,0.4910100788108376,3.268989921189162,,
Pu_Er,Pu,Er,0,3.76,0.4129959853703308,3.347004014629669,,
Th_Ta,Th,Ta,0,3.76,0.4639655873544795,3.29603441264552,,
Am_U,Am,U,0,3.76,0.3478021612549644,3.412197838745035,,
Nd_Ca,Nd,Ca,0,3.77,0.4577409312385174,3.312259068761482,,
La_Sc,La,Sc,0,3.77,0.4608417258078769,3.309158274192123,,
Yb_Y,Yb,Y,0,3.77,0.4970815635752204,3.27291843642478,,
Y_Lu,Y,Lu,0,3.77,0.4577485538237185,3.312251446176282,,
Pu_Y,Pu,Y,0,3.77,0.4213991417292563,3.348600858270744,,
Ba_W,Ba,W,0,3.77,0.4121637144639127,3.357836285536087,,
La_Ta,La,Ta,0,3.77,0.4732547383933159,3.296745261606683,,
Yb_Tm,Yb,Tm,0,3.77,0.4922827177940229,3.277717282205977,,
Tm_Lu,Tm,Lu,0,3.77,0.5058545366136096,3.264145463386391,,
Pu_Tm,Pu,Tm,0,3.77,0.4129959853703308,3.357004014629669,,
Yb_Np,Yb,Np,0,3.77,0.4978214265192673,3.272178573480732,,
Np_Lu,Np,Lu,0,3.77,0.4334774941518534,3.336522505848146,,
Ac_W,Ac,W,0,3.77,0.4525755778580429,3.317424422141957,,
Pu_Np,Pu,Np,0,3.77,0.4185346940955752,3.351465305904425,,
K_Zr,K,Zr,0,3.78,0.4266045879268393,3.35339541207316,,
K_Hf,K,Hf,0,3.78,0.4253418785180592,3.354658121481941,,
Pr_Zr,Pr,Zr,0,3.78,0.482688418195535,3.297311581804465,,
Pr_Hf,Pr,Hf,0,3.78,0.4779947657361638,3.302005234263836,,
Sm_Am,Sm,Am,0,3.78,0.4619400172399658,3.318059982760035,,
Eu_Am,Eu,Am,0,3.78,0.4691904766166966,3.310809523383304,,
Er_Er,Er,Er,0,3.78,0.4770599725346067,3.302940027465393,,
K_Ca,K,Ca,0,3.79,0.4048941212405862,3.385105878759414,,
Pr_Ca,Pr,Ca,0,3.79,0.4597642111793855,3.330235788820615,,
Fr_As,Fr,As,1,3.79,0.5287471240857115,3.261252875914288,,
Er_Y,Er,Y,0,3.79,0.4850025233614628,3.304997476638537,,
Ce_Zr,Ce,Zr,0,3.79,0.4776058299637035,3.312394170036296,,
Ba_Nb,Ba,Nb,0,3.79,0.4130137020631184,3.376986297936882,,
Ac_Nb,Ac,Nb,0,3.79,0.4527932050451837,3.337206794954816,,
Ce_Hf,Ce,Hf,0,3.79,0.4729121775043323,3.317087822495668,,
Pm_Am,Pm,Am,0,3.79,0.4612592611408523,3.328740738859148,,
Yb_Dy,Yb,Dy,0,3.79,0.4922827177940229,3.297717282205977,,
Dy_Lu,Dy,Lu,0,3.79,0.4958897153719616,3.294110284628038,,
Pu_Dy,Pu,Dy,0,3.79,0.4129959853703308,3.377004014629669,,
Yb_Ho,Yb,Ho,0,3.79,0.4922827177940229,3.297717282205977,,
Ho_Lu,Ho,Lu,0,3.79,0.4976952794171681,3.292304720582832,,
Pu_Ho,Pu,Ho,0,3.79,0.4129959853703308,3.377004014629669,,
Er_Tm,Er,Tm,0,3.79,0.4770599725346067,3.312940027465393,,
Np_Er,Np,Er,0,3.79,0.4195273878756227,3.370472612124377,,
Ca_Ce,Ca,Ce,0,3.8,0.3955611338313217,3.404438866168678,,
Rb_Ti,Rb,Ti,0,3.8,0.4453554161127008,3.354644583887299,,
Fr_Ge,Fr,Ge,1,3.8,0.4974804523708957,3.302519547629104,,
Fr_Se,Fr,Se,1,3.8,0.5984185655619813,3.201581434438018,,
Fr_Br,Fr,Br,1,3.8,0.6265046745401377,3.173495325459862,,
Y_Y,Y,Y,0,3.8,0.4540308087321033,3.345969191267896,,
Tm_Y,Tm,Y,0,3.8,0.4981780108027817,3.301821989197218,,
Np_Y,Np,Y,0,3.8,0.4297597490602382,3.370240250939762,,
Cs_Pt,Cs,Pt,0,3.8,0.501092714175379,3.298907285824621,,
Cs_Au,Cs,Au,0,3.8,0.532084727703701,3.267915272296299,,
Tm_Tm,Tm,Tm,0,3.8,0.4919044303373789,3.308095569662621,,
Np_Tm,Np,Tm,0,3.8,0.4195273878756227,3.380472612124377,,
Am_Pa,Am,Pa,0,3.8,0.3478021612549644,3.452197838745035,,
Np_Np,Np,Np,0,3.8,0.425066096600867,3.374933903399133,,
Ba_Na,Ba,Na,0,3.81,0.3875232230138768,3.422476776986123,,
Ac_Na,Ac,Na,0,3.81,0.4278956414548306,3.382104358545169,,
Fr_Al,Fr,Al,0,3.81,0.4449093636590242,3.365090636340976,,
Ra_Ti,Ra,Ti,0,3.81,0.4276421561874117,3.382357843812589,,
Th_Zr,Th,Zr,0,3.81,0.4686592398138507,3.341340760186149,,
Nd_Am,Nd,Am,0,3.81,0.4629295465563037,3.347070453443696,,
Yb_Tb,Yb,Tb,0,3.81,0.491542854849976,3.318457145150024,,
Tb_Lu,Tb,Lu,0,3.81,0.4880197447017276,3.321980255298272,,
Pu_Tb,Pu,Tb,0,3.81,0.4158604330040119,3.394139566995988,,
Dy_Er,Dy,Er,0,3.81,0.4819396090957309,3.328060390904269,,
Ho_Er,Ho,Er,0,3.81,0.4837451731409373,3.326254826859062,,
Th_Hf,Th,Hf,0,3.81,0.4639655873544795,3.34603441264552,,
Ca_Th,Ca,Th,0,3.82,0.3955611338313217,3.424438866168678,,
Cs_Co,Cs,Co,0,3.82,0.5132161621075844,3.306783837892415,,
Fr_Zn,Fr,Zn,0,3.82,0.502827948883192,3.317172051116808,,
Fr_Ga,Fr,Ga,0,3.82,0.50647544176738,3.31352455823262,,
Rb_W,Rb,W,0,3.82,0.4499309435491746,3.370069056450826,,
Sr_Yb,Sr,Yb,0,3.82,0.4394838360439745,3.380516163956026,,
Sr_Lu,Sr,Lu,0,3.82,0.4265656321014405,3.39343436789856,,
Sr_Pu,Sr,Pu,0,3.82,0.4153138845744966,3.404686115425504,,
Dy_Y,Dy,Y,0,3.82,0.4895822212890122,3.330417778710988,,
Ho_Y,Ho,Y,0,3.82,0.4913877853342187,3.328612214665781,,
La_Zr,La,Zr,0,3.82,0.477948390852687,3.342051609147313,,
Cs_Te,Cs,Te,1,3.82,0.6337232433422754,3.186276756657724,3.16,0.37
La_Hf,La,Hf,0,3.82,0.4732547383933159,3.346745261606684,,
Dy_Tm,Dy,Tm,0,3.82,0.4819396090957309,3.338060390904269,,
Dy_Np,Dy,Np,0,3.82,0.4874783178209753,3.332521682179025,,
Ho_Tm,Ho,Tm,0,3.82,0.4837451731409373,3.336254826859062,,
Np_Ho,Np,Ho,0,3.82,0.4195273878756227,3.400472612124377,,
K_Am,K,Am,0,3.83,0.4085980213530421,3.421401978646958,,
La_Ca,La,Ca,0,3.83,0.4553030170826324,3.374696982917368,,
Cs_Cr,Cs,Cr,0,3.83,0.4811703405424703,3.34882965945753,,
Cs_Pd,Cs,Pd,0,3.83,0.5788635078510767,3.251136492148923,,
Cs_Sn,Cs,Sn,0,3.83,0.555029422721281,3.274970577278719,,
Cs_Sb,Cs,Sb,1,3.83,0.5794609857261459,3.250539014273854,,
Cs_I,Cs,I,1,3.83,0.6523217582783941,3.177678241721606,3.18,0.37
Ba_Bk,Ba,Bk,0,3.83,0.403686495602939,3.426313504397061,,
Ba_Cf,Ba,Cf,0,3.83,0.4066245182069498,3.42337548179305,,
Pr_Am,Pr,Am,0,3.83,0.4650469349844469,3.364953065015553,,
Yb_Gd,Yb,Gd,0,3.83,0.4890923025864939,3.340907697413506,,
Gd_Lu,Gd,Lu,0,3.83,0.4913517712835307,3.338648228716469,,
Pu_Gd,Pu,Gd,0,3.83,0.400576256636969,3.429423743363031,,
Tb_Er,Tb,Er,0,3.83,0.4740696384254968,3.355930361574503,,
Yb_U,Yb,U,0,3.83,0.4970815635752204,3.33291843642478,,
U_Lu,U,Lu,0,3.83,0.4576794153953477,3.372320584604652,,
Ra_W,Ra,W,0,3.83,0.4318649788115232,3.398135021188477,,
Ac_Bk,Ac,Bk,0,3.83,0.4434344759906385,3.386565524009362,,
Ac_Cf,Ac,Cf,0,3.83,0.4463724985946493,3.383627501405351,,
Pu_U,Pu,U,0,3.83,0.4213991417292563,3.408600858270744,,
Fr_Ni,Fr,Ni,0,3.84,0.4756510694908359,3.364348930509164,,
Rb_Nb,Rb,Nb,0,3.84,0.448122206825538,3.391877793174462,,
Sr_Er,Sr,Er,0,3.84,0.4153138845744966,3.424686115425503,,
Tb_Y,Tb,Y,0,3.84,0.4843019996101124,3.355698000389888,,
Cs_Xe,Cs,Xe,0,3.84,0.6582286459456113,3.181771354054389,,
Cs_Po,Cs,Po,1,3.84,0.6304563241797821,3.209543675820218,,
Ba_Cm,Ba,Cm,0,3.84,0.43517501216337,3.40482498783663,,
Am_Ce,Am,Ce,0,3.84,0.3478021612549644,3.492197838745035,,
Tb_Tm,Tb,Tm,0,3.84,0.4740696384254968,3.365930361574503,,
Tb_Np,Tb,Np,0,3.84,0.4796083471507413,3.360391652849259,,
Dy_Dy,Dy,Dy,0,3.84,0.4819396090957309,3.358060390904269,,
Dy_Ho,Dy,Ho,0,3.84,0.4819396090957309,3.358060390904269,,
Ho_Ho,Ho,Ho,0,3.84,0.4837451731409373,3.356254826859062,,
Ac_Cm,Ac,Cm,0,3.84,0.4706630961348232,3.369336903865177,,
Cs_Mg,Cs,Mg,0,3.85,0.4592088851171675,3.390791114882832,,
Ba_Sc,Ba,Sc,0,3.85,0.4071710049801528,3.442828995019847,,
Ac_Sc,Ac,Sc,0,3.85,0.4478510825023571,3.402148917497643,,
Sr_Y,Sr,Y,0,3.85,0.4252385866778616,3.424761413322138,,
Sr_Tm,Sr,Tm,0,3.85,0.4153138845744966,3.434686115425503,,
Sr_Np,Sr,Np,0,3.85,0.4205449342184905,3.429455065781509,,
Ra_Nb,Ra,Nb,0,3.85,0.4331707710575838,3.416829228942416,,
Cs_Ir,Cs,Ir,0,3.85,0.5228233164376103,3.327176683562389,,
Ba_Ta,Ba,Ta,0,3.85,0.4198975378211995,3.4301024621788,,
Sm_Yb,Sm,Yb,0,3.85,0.4936729439650607,3.35632705603494,,
Sm_Lu,Sm,Lu,0,3.85,0.4832992455426691,3.366700754457331,,
Sm_Pu,Sm,Pu,0,3.85,0.4693491392664383,3.380650860733562,,
Yb_Eu,Yb,Eu,0,3.85,0.491542854849976,3.358457145150024,,
Eu_Lu,Eu,Lu,0,3.85,0.4905497049193999,3.3594502950806,,
Pu_Eu,Pu,Eu,0,3.85,0.4158604330040119,3.434139566995988,,
Er_Gd,Er,Gd,0,3.85,0.4791995313824974,3.370800468617502,,
U_Er,U,Er,0,3.85,0.4437293091191169,3.406270690880883,,
Ac_Ta,Ac,Ta,0,3.85,0.4599846998845154,3.390015300115484,,
Rb_Na,Rb,Na,0,3.86,0.4238993669472727,3.436100633052728,,
Cs_Fe,Cs,Fe,0,3.86,0.5121820280466433,3.347817971953357,,
Gd_Y,Gd,Y,0,3.86,0.486241702478491,3.373758297521509,,
U_Y,U,Y,0,3.86,0.453796716705939,3.406203283294061,,
Cs_Rh,Cs,Rh,0,3.86,0.4959387542632444,3.364061245736755,,
Cs_In,Cs,In,0,3.86,0.5238946415541988,3.336105358445801,,
Pm_Yb,Pm,Yb,0,3.86,0.4928383346368027,3.367161665363198,,
Pm_Lu,Pm,Lu,0,3.86,0.4826184894435555,3.377381510556445,,
Pm_Pu,Pm,Pu,0,3.86,0.4686683831673247,3.391331616832676,,
Gd_Tm,Gd,Tm,0,3.86,0.4774016650073,3.3825983349927,,
Np_Gd,Np,Gd,0,3.86,0.4100578861094526,3.449942113890547,,
Tb_Dy,Tb,Dy,0,3.86,0.4740696384254968,3.385930361574503,,
Tb_Ho,Tb,Ho,0,3.86,0.4740696384254968,3.385930361574503,,
U_Tm,U,Tm,0,3.86,0.4437293091191169,3.416270690880883,,
Th_Am,Th,Am,0,3.86,0.4510177566027626,3.408982243397238,,
Np_U,Np,U,0,3.86,0.4297597490602382,3.430240250939762,,
Ra_Na,Ra,Na,0,3.87,0.4079943742211359,3.462005625778864,,
Sr_Dy,Sr,Dy,0,3.87,0.4153138845744966,3.454686115425504,,
Sr_Ho,Sr,Ho,0,3.87,0.4153138845744966,3.454686115425504,,
La_Am,La,Am,0,3.87,0.460306907641599,3.409693092358401,,
Sm_Er,Sm,Er,0,3.87,0.4693491392664383,3.400650860733562,,
Eu_Er,Eu,Er,0,3.87,0.476599598643169,3.393400401356831,,
Yb_Pa,Yb,Pa,0,3.87,0.4970815635752204,3.37291843642478,,
Pa_Lu,Pa,Lu,0,3.87,0.4662771968430607,3.403722803156939,,
Pu_Pa,Pu,Pa,0,3.87,0.4213991417292563,3.448600858270744,,
Fr_Li,Fr,Li,0,3.88,0.4350590168435937,3.444940983156406,,
